round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,conv_padding,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
7,0.6933653094829657,0.36752136319111556,0.6932308353391343,0.3651096281605294,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.0,200,32,sigmoid,binary_crossentropy,8.02,200,2,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
12,0.6889445022640065,0.6324786233086871,0.6936134719303156,0.6348903724644954,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.2,200,16,sigmoid,binary_crossentropy,8.02,200,4,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
6,0.6935820824060684,0.36752136319111556,0.6932377176016598,0.365109628359401,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.4,200,16,sigmoid,binary_crossentropy,8.02,200,1,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
6,0.12065032455656263,0.3675213686676107,0.12010591041058785,0.39466158228902387,51,32,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,8,sigmoid,logcosh,4.06,200,4,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.6901397919043516,0.6324786329880739,0.6935656369016555,0.37464251673937526,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.2,200,32,sigmoid,binary_crossentropy,8.02,200,4,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.6987536213336847,0.3675213686676107,0.6933642238861498,0.3651096280468885,51,32,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,16,sigmoid,binary_crossentropy,0.1,200,4,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
6,0.12023863247317126,0.4957265003114684,0.12010342817401977,0.41563393722498726,51,32,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.30000000000000004,200,32,sigmoid,logcosh,2.08,200,1,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
6,0.12000396554796104,0.6324786233086871,0.12013723334036519,0.6348903724644954,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,8,sigmoid,logcosh,8.02,200,1,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
7,0.6940051724768093,0.36752136319111556,0.6932940947884486,0.42612011422420026,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.2,200,32,sigmoid,binary_crossentropy,8.02,200,1,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.11951995456320608,0.6324786340069567,0.12012460028789973,0.6348903723508545,51,32,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,logcosh,0.1,200,4,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
11,0.1201474453903671,0.3675213676487279,0.12016986086041274,0.5748331744660641,51,16,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.1,200,8,sigmoid,logcosh,6.039999999999999,200,4,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.6928154535782642,0.6324786340069567,0.6931495634684458,0.6348903719531115,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.0,200,16,sigmoid,binary_crossentropy,0.1,200,2,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
6,0.6922594354702876,0.6324786340069567,0.6935036367638209,0.5319351762305906,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.0,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,2,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.1201218344971665,0.3675213676487279,0.1202317216958286,0.3679694947569113,51,16,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.30000000000000004,200,16,sigmoid,logcosh,4.06,200,2,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.1198531698085304,0.6324786233086871,0.12012005998647361,0.6348903715269582,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.0,200,16,sigmoid,logcosh,4.06,200,2,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
6,0.690357884280702,0.6324786233086871,0.6931982780775646,0.6348903719531115,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.30000000000000004,200,16,sigmoid,binary_crossentropy,0.1,200,4,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.12090641846004714,0.3675213686676107,0.12013715681743349,0.3651096282741703,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.30000000000000004,200,16,sigmoid,logcosh,0.1,200,1,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
10,0.12038924716986142,0.3675213676487279,0.1202589347603437,0.366062917149101,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,32,sigmoid,logcosh,4.06,200,1,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
6,0.6938045743184212,0.3675213686676107,0.693399978206769,0.49285033319653276,51,32,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.0,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,1,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.12047927202577265,0.3675213676487279,0.12020996289666888,0.3898951382339853,51,16,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.2,200,8,sigmoid,logcosh,4.06,200,2,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
8,0.6954288034357576,0.36752136319111556,0.693683170272238,0.5900857958257255,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.4,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,2,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.12061623318327798,0.3675213676487279,0.12021525115399728,0.44709246902521504,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.0,200,32,sigmoid,logcosh,6.039999999999999,200,1,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
6,0.6908045716774769,0.6324786329880739,0.6931708176097379,0.6348903718394706,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.4,200,16,sigmoid,binary_crossentropy,0.1,200,4,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
8,0.6923011347778842,0.6324786233086871,0.6932719312927857,0.6329837942600705,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,16,sigmoid,binary_crossentropy,4.06,200,4,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.11992080426878399,0.6324786340069567,0.12017132655794673,0.5977121068251713,51,32,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.4,200,16,sigmoid,logcosh,8.02,200,1,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
6,0.12125654690540753,0.3675213686676107,0.12015075945393941,0.3651096280468885,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.4,200,8,sigmoid,logcosh,0.1,200,4,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
7,0.12099276986132321,0.36752136319111556,0.12027240953664761,0.3937082937550158,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.4,200,16,sigmoid,logcosh,8.02,200,4,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.11995590650118314,0.6324786233086871,0.12017160371386289,0.5862726412919502,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.2,200,8,sigmoid,logcosh,8.02,200,4,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.1206507653507412,0.3675213676487279,0.12015577314068182,0.41563393709714125,51,16,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.30000000000000004,200,32,sigmoid,logcosh,6.039999999999999,200,4,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.6905835994288453,0.6324786233086871,0.6933000311042379,0.6348903724644954,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.2,200,8,sigmoid,binary_crossentropy,4.06,200,4,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.12088664958619663,0.3675213686676107,0.12019098607611951,0.3651096280468885,51,32,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.4,200,8,sigmoid,logcosh,2.08,200,4,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
6,0.11974119420489694,0.6324786329880739,0.12023517080326099,0.4795042900270911,51,16,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.4,200,8,sigmoid,logcosh,6.039999999999999,200,4,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
11,0.1200941923337105,0.6324786329880739,0.12013648779933173,0.42802669217293327,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,32,sigmoid,logcosh,6.039999999999999,200,1,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
6,0.11979599475351155,0.6324786340069567,0.1202508011412007,0.41372735956035644,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.4,200,32,sigmoid,logcosh,8.02,200,4,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.6926210135476202,0.6324786233086871,0.6931959478711945,0.6348903723508545,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.1,200,32,sigmoid,binary_crossentropy,2.08,200,4,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
8,0.11994244508508943,0.6324786329880739,0.12031538638191296,0.4842707342596936,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,8,sigmoid,logcosh,6.039999999999999,200,1,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
9,0.6918295229602064,0.6324786340069567,0.6935982876896745,0.39561487117815974,51,32,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.0,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,1,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
9,0.6921265242446182,0.6324786340069567,0.6930924559685022,0.6053384170859513,51,32,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.2,200,32,sigmoid,binary_crossentropy,4.06,200,2,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.12094377044938569,0.3675213676487279,0.12013483605746204,0.3651096282457601,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,8,sigmoid,logcosh,0.1,200,2,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
7,0.6903349772477761,0.6324786329880739,0.6940763937620121,0.42897998104786395,51,16,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,16,sigmoid,binary_crossentropy,8.02,200,2,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
6,0.11975974277553396,0.6324786233086871,0.12024821149268755,0.4823641559984482,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,16,sigmoid,logcosh,8.02,200,2,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.6917774916714073,0.6324786233086871,0.6931678586851653,0.6348903723508545,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.0,200,8,sigmoid,binary_crossentropy,0.1,200,2,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
6,0.6959521266130301,0.36752136319111556,0.6934586993504752,0.3651096280468885,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.30000000000000004,200,32,sigmoid,binary_crossentropy,6.039999999999999,200,1,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
6,0.12011582213334548,0.3675213676487279,0.12017884101892677,0.4928503336653014,51,16,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.2,200,32,sigmoid,logcosh,2.08,200,4,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.12014232244756487,0.3675213676487279,0.12017670333442287,0.6272640610388964,51,16,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.30000000000000004,200,8,sigmoid,logcosh,2.08,200,4,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
6,0.6904074524202918,0.6324786233086871,0.6932292602196322,0.6348903715553683,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.30000000000000004,200,8,sigmoid,binary_crossentropy,0.1,200,1,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
6,0.12018199245899151,0.36752136319111556,0.12015417802038365,0.479504289629348,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.2,200,32,sigmoid,logcosh,4.06,200,4,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
6,0.6924296576752622,0.6324786340069567,0.6931834029969541,0.6348903724644954,51,32,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.30000000000000004,200,32,sigmoid,binary_crossentropy,4.06,200,4,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
14,0.8429881105056176,0.4871794836133973,0.5571431303956147,0.6835081036370407,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,2.08,200,1,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.6959398286974329,0.36752136319111556,0.6932288249182178,0.36510962796165786,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.4,200,16,sigmoid,binary_crossentropy,0.1,200,1,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.6948690608016446,0.3675213676487279,0.6931671874652714,0.48808388950372444,51,16,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.4,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,1,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
6,0.1196697677175204,0.6324786233086871,0.12013225961970192,0.543374642573503,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.1,200,8,sigmoid,logcosh,8.02,200,2,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
9,0.6929467936866304,0.6324786233086871,0.6933775591327532,0.4680648231869998,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.30000000000000004,200,32,sigmoid,binary_crossentropy,8.02,200,1,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.6911519460189037,0.6324786233086871,0.6931804882218658,0.6348903719531115,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.0,200,32,sigmoid,binary_crossentropy,0.1,200,1,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
7,0.6923867515009693,0.6324786329880739,0.6937396929761815,0.5386081984545414,51,16,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.4,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,1,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
11,0.6934886391346271,0.3675213676487279,0.6933466781878949,0.5195424214389008,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,32,sigmoid,binary_crossentropy,6.039999999999999,200,4,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
6,0.11989244029053256,0.6324786329880739,0.12011834906611248,0.6348903720099319,51,16,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,logcosh,0.1,200,4,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
6,0.11999016942886206,0.6324786340069567,0.1201717015657684,0.389895138255293,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,8,sigmoid,logcosh,4.06,200,2,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.6934125341920772,0.3675213686676107,0.693317018200717,0.3870352712327577,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.4,200,16,sigmoid,binary_crossentropy,2.08,200,1,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
11,0.6930311872408941,0.6324786233086871,0.693131142792188,0.4928503337079167,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,binary_crossentropy,2.08,200,4,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.1594237528550319,0.6324786329880739,0.21663814868326978,0.6339370829645399,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,logcosh,8.02,200,4,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.12033478177001333,0.3675213686676107,0.12011136108915277,0.3651096282457601,51,32,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,logcosh,0.1,200,1,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.12006595514268957,0.6324786329880739,0.1201918597614572,0.46139180174433014,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,logcosh,2.08,200,4,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.1198568561902413,0.6324786233086871,0.1202142027742074,0.5595805529643514,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.30000000000000004,200,32,sigmoid,logcosh,8.02,200,4,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
7,0.6933241695420355,0.3675213686676107,0.6935031674269612,0.555767397393603,51,32,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,binary_crossentropy,4.06,200,1,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
6,0.12018513883280958,0.3675213676487279,0.12016605278272874,0.38417540516196486,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,32,sigmoid,logcosh,2.08,200,4,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
9,0.11981540523533128,0.6324786233086871,0.12012827706774493,0.5919923734619461,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.30000000000000004,200,32,sigmoid,logcosh,6.039999999999999,200,4,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
6,0.6911152611430894,0.6324786329880739,0.6932124376751561,0.6348903720099319,51,16,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.30000000000000004,200,8,sigmoid,binary_crossentropy,0.1,200,4,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.1594237528550319,0.6324786329880739,0.21689045272973517,0.6348903719531115,51,16,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.1,200,32,sigmoid,logcosh,4.06,200,4,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
10,0.12036235528623956,0.3675213686676107,0.12014294307753515,0.3651096285582725,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.0,200,16,sigmoid,logcosh,6.039999999999999,200,2,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
8,0.1194874976689999,0.6324786329880739,0.12028077184386886,0.3908484272438646,51,16,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.2,200,16,sigmoid,logcosh,6.039999999999999,200,1,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
11,0.7822933670801994,0.5470085571973752,0.5292937306135013,0.7206863675149312,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.30000000000000004,200,32,sigmoid,binary_crossentropy,4.06,200,1,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
11,0.12047075970560057,0.3675213676487279,0.12013184484467265,0.3651096283878112,51,16,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.0,200,8,sigmoid,logcosh,2.08,200,2,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
6,0.11992816123952213,0.6324786233086871,0.12012136232523377,0.6348903718394706,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.0,200,32,sigmoid,logcosh,6.039999999999999,200,2,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
6,0.11936044088031492,0.6324786340069567,0.12012800835676711,0.6348903713280866,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,logcosh,0.1,200,2,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
10,0.6930430083193331,0.6324786233086871,0.6932623418770709,0.6348903723508545,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,4.06,200,4,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.6929718047125727,0.6324786340069567,0.6935416749253287,0.5471877979595849,51,32,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.2,200,8,sigmoid,binary_crossentropy,4.06,200,4,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
6,0.6929356919394599,0.6324786233086871,0.6932714890024568,0.4652049566474384,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.2,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,4,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.12027815461922915,0.3675213686676107,0.12014541421991172,0.369876072279491,51,32,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.2,200,8,sigmoid,logcosh,2.08,200,4,1,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.11933676293517789,0.6324786233086871,0.12012924872573157,0.6348903719531115,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.1,200,32,sigmoid,logcosh,2.08,200,4,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.11972420076783906,0.6324786233086871,0.12012224365292104,0.6348903723508545,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.30000000000000004,200,8,sigmoid,logcosh,2.08,200,1,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
7,0.6929611920291542,0.6324786340069567,0.6932843191721418,0.6348903715553683,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.2,200,8,sigmoid,binary_crossentropy,8.02,200,4,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
6,0.6887318007966392,0.6324786329880739,0.6933016988410623,0.6348903718110603,51,16,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.0,200,8,sigmoid,binary_crossentropy,0.1,200,2,2,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,2
6,0.6930332036099882,0.47008547365155995,0.6931599453020596,0.5052430887979138,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.1,200,16,sigmoid,binary_crossentropy,2.08,200,1,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
8,0.694473433188903,0.3675213686676107,0.6935734342005959,0.3765490945176469,51,32,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.30000000000000004,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,1,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
11,0.12020684078208402,0.36752136319111556,0.12021013930993948,0.4194470922133261,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.0,200,8,sigmoid,logcosh,6.039999999999999,200,4,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.6920006616502745,0.6324786233086871,0.6933569279139785,0.5529075307261955,51,64,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.2,200,8,sigmoid,binary_crossentropy,4.06,200,1,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,4
7,0.6942182779312134,0.36752136319111556,0.6933817034454092,0.3651096280468885,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.4,200,32,sigmoid,binary_crossentropy,4.06,200,1,2,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.6927579019823645,0.5042734945941175,0.6930675011685737,0.4890371784354756,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.4,200,32,sigmoid,binary_crossentropy,4.06,200,1,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
6,0.6990882489416335,0.3675213686676107,0.6934481805795937,0.3651096277627863,51,32,0.7875375375375375,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.4,200,8,sigmoid,binary_crossentropy,0.1,200,4,1,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
9,0.6954728466832739,0.3675213676487279,0.6936236389826547,0.5405147762044028,51,16,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.4,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,1,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,4
9,0.6935319212766794,0.36752136319111556,0.6933889620297289,0.4223069587528876,51,64,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,binary_crossentropy,4.06,200,4,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,2
6,0.11980168336731756,0.6324786233086871,0.12013131480937463,0.6196377502951427,51,64,0.7875375375375375,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,32,sigmoid,logcosh,2.08,200,2,4,<class 'keras.optimizers.Adam'>,1.3694516971279374,2,8
6,0.11884301588830785,0.6324786340069567,0.12016361948986981,0.6348903724644954,51,32,0.7875375375375375,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,logcosh,0.1,200,4,4,<class 'keras.optimizers.Nadam'>,1.3694516971279374,2,8
