round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,conv_padding,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
15,0.7167272221328865,0.5128205168960441,0.62450859856901,0.6901811255626842,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.4,200,32,sigmoid,binary_crossentropy,2.08,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6927290859385433,0.5897435899983104,0.693155101188827,0.6396568161004833,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.0,200,32,sigmoid,binary_crossentropy,0.1,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.11937899677417217,0.5897435948380039,0.1201649608429667,0.6396568157879708,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.4,200,32,sigmoid,logcosh,0.1,200,2,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
14,0.6972767180866666,0.41025641127529305,0.6936292071587933,0.6101048617873224,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.2,200,16,sigmoid,binary_crossentropy,8.02,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.119779107789708,0.5897435948380039,0.12013231338604617,0.6015252618135102,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.0,200,16,sigmoid,logcosh,8.02,200,4,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.693368503680596,0.4102564059261583,0.6932154231348756,0.37368922789285475,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,32,sigmoid,binary_crossentropy,2.08,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6941237770594083,0.410256410511131,0.6935173682193738,0.42897998087740263,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.2,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.12003331007356317,0.5897435899983104,0.12014321447327889,0.5795996189117432,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.4,200,32,sigmoid,logcosh,4.06,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12100346335488507,0.5384615415181869,0.11818604977416129,0.5805529080991864,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.1,200,16,sigmoid,logcosh,2.08,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.120134531496427,0.410256410511131,0.12012638145963617,0.3603431837290554,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,32,sigmoid,logcosh,4.06,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6920702538938603,0.5897435899983104,0.6931698567760457,0.6396568160436629,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.2,200,16,sigmoid,binary_crossentropy,0.1,200,1,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
7,0.6942208052700402,0.41025641127529305,0.6937657713435512,0.5081029552238344,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6895969856498588,0.5897435805736444,0.693353272768517,0.6396568165834571,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,binary_crossentropy,0.1,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.6934447619650099,0.410256410511131,0.6935466331908314,0.3689227834755858,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.4,200,8,sigmoid,binary_crossentropy,4.06,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.12000529595419891,0.5897435899983104,0.1201392902475067,0.6177311726021016,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.2,200,8,sigmoid,logcosh,2.08,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
8,0.693163787197863,0.41025641127529305,0.6933485874684228,0.42707340332641275,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.2,200,32,sigmoid,binary_crossentropy,2.08,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.6936086334733882,0.410256410511131,0.6935158298626982,0.37273593893269336,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,32,sigmoid,binary_crossentropy,6.039999999999999,200,2,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.11979103706076615,0.5897435948380039,0.12017762586403392,0.6148713066875651,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,logcosh,4.06,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
7,0.6916390076661721,0.5897435805736444,0.6933748795374788,0.5376549101194049,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.2,200,16,sigmoid,binary_crossentropy,8.02,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.692328977279174,0.5897435948380039,0.6932361970297829,0.6215443275904405,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,binary_crossentropy,4.06,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.11995555460453033,0.5897435805736444,0.12019016117113221,0.6396568155606891,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,32,sigmoid,logcosh,8.02,200,4,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.6924327357202513,0.5897435805736444,0.693204249167465,0.639656816697098,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.30000000000000004,200,32,sigmoid,binary_crossentropy,0.1,200,2,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.12051885466799776,0.4102564059261583,0.12017208204255772,0.36034318432567003,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.4,200,32,sigmoid,logcosh,2.08,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.11991486188947645,0.5897435948380039,0.12014348046397799,0.6396568157595607,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.30000000000000004,200,16,sigmoid,logcosh,6.039999999999999,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6907327338161632,0.5897435899983104,0.693243601983564,0.6396568161857139,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.1,200,32,sigmoid,binary_crossentropy,0.1,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12083765545971373,0.410256410511131,0.1201439117879613,0.36034318381428604,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.2,200,32,sigmoid,logcosh,0.1,200,2,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12031319495449719,0.41025641127529305,0.12024789824158492,0.4366062919336688,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.4,200,32,sigmoid,logcosh,4.06,200,1,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.693958666589525,0.41025641127529305,0.6937121350044745,0.5548141087033387,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,binary_crossentropy,8.02,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.693178339391692,0.410256410511131,0.6932230709960508,0.5376549095796107,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.30000000000000004,200,32,sigmoid,binary_crossentropy,2.08,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.1198663891125948,0.5897435899983104,0.12024295852795684,0.5014299334402421,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.2,200,32,sigmoid,logcosh,8.02,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.692566264898349,0.5897435805736444,0.6944307561029811,0.4518589135916376,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.30000000000000004,200,8,sigmoid,binary_crossentropy,4.06,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.12025696656897537,0.4102564059261583,0.12014008805624522,0.36034318404156784,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.0,200,16,sigmoid,logcosh,2.08,200,2,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12004298226446168,0.5897435948380039,0.120125962593535,0.551000953857051,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.2,200,16,sigmoid,logcosh,4.06,200,1,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.12023798140705141,0.4102564059261583,0.12011951532701405,0.36796949478532154,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.1,200,8,sigmoid,logcosh,4.06,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
11,0.6938217231351086,0.41025641127529305,0.6937346439116108,0.4966634890655885,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.2,200,32,sigmoid,binary_crossentropy,4.06,200,2,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.11998534775697269,0.5897435948380039,0.1201250773381346,0.63965681567433,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.2,200,32,sigmoid,logcosh,2.08,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.6934402686917883,0.4102564059261583,0.6932068265427624,0.36034318404156784,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.1,200,32,sigmoid,binary_crossentropy,2.08,200,4,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6942305157327244,0.41025641127529305,0.6931661803797384,0.3603431839989525,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.2,200,16,sigmoid,binary_crossentropy,0.1,200,2,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.11975568513839673,0.5897435805736444,0.12015739596804854,0.6186844619600061,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.2,200,8,sigmoid,logcosh,6.039999999999999,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6936146056550181,0.4102564059261583,0.6933167894416132,0.4652049566474384,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.4,200,32,sigmoid,binary_crossentropy,4.06,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.692995545701084,0.5897435805736444,0.6932046865144154,0.6396568159584322,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.1,200,8,sigmoid,binary_crossentropy,2.08,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.6961109179716843,0.4102564059261583,0.6932413188245208,0.3603431840131576,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.4,200,8,sigmoid,binary_crossentropy,0.1,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.6931096580293443,0.5897435899983104,0.6934632916355042,0.6396568161288935,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.30000000000000004,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
8,0.6927033805439615,0.5897435899983104,0.6936760023733454,0.5595805529359412,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.1,200,32,sigmoid,binary_crossentropy,4.06,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.693196741434244,0.410256410511131,0.6934968152423492,0.622497616436961,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.30000000000000004,200,8,sigmoid,binary_crossentropy,4.06,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.11960696136085396,0.5897435948380039,0.1201205996741444,0.639656816697098,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.1,200,8,sigmoid,logcosh,0.1,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6938858363363478,0.4102564059261583,0.693197593675328,0.4127740708842973,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.2,200,8,sigmoid,binary_crossentropy,2.08,200,1,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
8,0.693620872293782,0.410256410511131,0.6935942186641056,0.3632030505811293,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,2,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.12038166547178203,0.410256410511131,0.12019580153054119,0.371782649972532,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.4,200,8,sigmoid,logcosh,8.02,200,2,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.1200111308413693,0.5897435899983104,0.1201933525481374,0.4537654911710377,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.2,200,32,sigmoid,logcosh,2.08,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
11,0.6933056778377957,0.41025641127529305,0.6933887003147682,0.5910390848711176,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.30000000000000004,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12031218696099061,0.41025641127529305,0.12015501926124834,0.5414680648378467,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.1,200,8,sigmoid,logcosh,6.039999999999999,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6946578652430804,0.41025641127529305,0.6936902154389737,0.5586272640752156,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,32,sigmoid,binary_crossentropy,6.039999999999999,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6922408821236374,0.5897435948380039,0.6932188308273075,0.63965681567433,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,16,sigmoid,binary_crossentropy,8.02,200,4,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
8,0.6926616730853024,0.5897435948380039,0.6935445720860797,0.5729265969292793,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,32,sigmoid,binary_crossentropy,8.02,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.11961338726373819,0.5897435948380039,0.12012108257688489,0.639656816697098,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.1,200,8,sigmoid,logcosh,0.1,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
7,0.6945021610993606,0.4102564059261583,0.6935820968748844,0.3937082939538874,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.4,200,8,sigmoid,binary_crossentropy,8.02,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.1200119984200877,0.5897435805736444,0.12014050143917364,0.5938989509277053,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,16,sigmoid,logcosh,4.06,200,2,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12015614117312635,0.410256410511131,0.12017726481983614,0.41754051471915665,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.4,200,16,sigmoid,logcosh,4.06,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.11955501686813486,0.5897435948380039,0.12013874021851528,0.63965681567433,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,logcosh,0.1,200,2,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
8,0.6941917711852962,0.41025641127529305,0.6935584208758475,0.5967588179289328,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.0,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6946956647766961,0.4102564059261583,0.6933277084556958,0.3603431839279269,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.0,200,8,sigmoid,binary_crossentropy,8.02,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6922811040511498,0.5897435948380039,0.6932862885118781,0.5519542419080853,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.1,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6927096252767448,0.5897435899983104,0.6936661292531584,0.43660629173479726,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.12018393304867622,0.41025641127529305,0.1201396144081344,0.36034318406997806,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,32,sigmoid,logcosh,4.06,200,2,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.11967183331139067,0.5897435805736444,0.12011543926991544,0.639656816697098,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.2,200,32,sigmoid,logcosh,0.1,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.11998341633723332,0.5897435948380039,0.12016882526522256,0.6139180167046356,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.30000000000000004,200,32,sigmoid,logcosh,2.08,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.1207203002821686,0.41025641127529305,0.12013490344650753,0.36034318406997806,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.1,200,16,sigmoid,logcosh,0.1,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.12014852324102679,0.41025641127529305,0.12023352752763732,0.5271687323531159,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.4,200,16,sigmoid,logcosh,6.039999999999999,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.11997099965810776,0.5897435805736444,0.12015423670169623,0.4718779788003636,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,8,sigmoid,logcosh,8.02,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.6933900866753016,0.4102564059261583,0.6932010274483432,0.5338417539946572,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,2,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12029571818490313,0.410256410511131,0.12014728956442998,0.39466158260153633,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,8,sigmoid,logcosh,2.08,200,2,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.12011261182463068,0.5897435805736444,0.12013139864793837,0.41563393722498726,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.4,200,16,sigmoid,logcosh,4.06,200,4,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
10,0.693010957322569,0.5897435899983104,0.6933108442050144,0.44518589135348174,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.30000000000000004,200,16,sigmoid,binary_crossentropy,4.06,200,4,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.11996354818598837,0.5897435899983104,0.12014669574818461,0.512869399456437,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.1,200,16,sigmoid,logcosh,4.06,200,1,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.12015082502467,0.41025641127529305,0.12016190290166948,0.40228789323875175,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.0,200,32,sigmoid,logcosh,2.08,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.11994927478396994,0.5897435805736444,0.12015964732895133,0.6396568161857139,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.1,200,8,sigmoid,logcosh,4.06,200,2,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.6897208970836085,0.5897435805736444,0.6933426938816067,0.639656816072073,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,binary_crossentropy,0.1,200,2,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.12012902290647866,0.410256410511131,0.12013131141435315,0.3651096277627863,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.0,200,8,sigmoid,logcosh,4.06,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
7,0.12079699483946857,0.41025641127529305,0.12024386684535457,0.509056244212406,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.0,200,32,sigmoid,logcosh,8.02,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.11993245856884198,0.5897435805736444,0.12013528277978543,0.5633937079526903,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,logcosh,4.06,200,1,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.12033594565259086,0.41025641127529305,0.12017956212716971,0.38512869407951095,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.0,200,16,sigmoid,logcosh,8.02,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.12001648971922377,0.5897435948380039,0.12014767232113957,0.548141086493593,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.1,200,8,sigmoid,logcosh,4.06,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.12005318217297904,0.5897435805736444,0.12012864352408992,0.6396568155606891,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,logcosh,8.02,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.12012431923395549,0.4102564059261583,0.12015784500580498,0.3660629167229477,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.30000000000000004,200,8,sigmoid,logcosh,8.02,200,4,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.12012949700538929,0.41025641127529305,0.12016546000345646,0.59485224031402,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.0,200,32,sigmoid,logcosh,2.08,200,1,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.1200874976368032,0.5897435899983104,0.12015920550739118,0.5710200192362382,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.0,200,32,sigmoid,logcosh,4.06,200,2,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6975029829220895,0.4102564059261583,0.6934081516570427,0.36034318455295183,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.1,200,16,sigmoid,binary_crossentropy,0.1,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6924719693314316,0.5897435899983104,0.6932483542749607,0.5738798856905691,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.30000000000000004,200,16,sigmoid,binary_crossentropy,2.08,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.12007995892284262,0.5897435899983104,0.12014280221255423,0.5004766444516705,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.1,200,16,sigmoid,logcosh,4.06,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12001364971073265,0.5897435899983104,0.12024158192487759,0.44709246907493294,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.2,200,32,sigmoid,logcosh,8.02,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.11987976984590547,0.5897435805736444,0.12011191487539599,0.639656816072073,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.1,200,8,sigmoid,logcosh,0.1,200,4,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.12019982017003573,0.4102564059261583,0.12014072099336565,0.4404194466379055,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.2,200,32,sigmoid,logcosh,2.08,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.1205825517192865,0.4102564059261583,0.1201311184379234,0.3603431839279269,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,logcosh,0.1,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6920561072153922,0.5897435805736444,0.6931739496093801,0.639656816697098,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.0,200,32,sigmoid,binary_crossentropy,0.1,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
