round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,conv_padding,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
7,0.11970389729891068,0.692307696892665,0.12010633727416638,0.541468064369078,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.30000000000000004,200,32,sigmoid,logcosh,8.02,200,2,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
9,0.69183299327508,0.6923076953643408,0.6932193016983192,0.6224976168347042,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.1,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,1,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.691857289045285,0.6923076933265752,0.6933390156670453,0.6282173498854169,51,16,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.30000000000000004,200,32,sigmoid,binary_crossentropy,2.08,200,4,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
11,0.6906792475627019,0.6923076933265752,0.6936948519871278,0.4566253577105992,51,16,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.1,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,4,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.6905310153961182,0.692307696892665,0.6933489542443827,0.4366062916211564,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.1,200,32,sigmoid,binary_crossentropy,6.039999999999999,200,4,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
11,0.6931752129497691,0.30769230310733503,0.6932919691356735,0.405147759430288,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,32,sigmoid,binary_crossentropy,8.02,200,2,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
6,0.12080892512940952,0.307692309984794,0.12012078609491554,0.37178265017140355,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.1,200,32,sigmoid,logcosh,0.1,200,2,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
10,0.11989072996836442,0.6923076933265752,0.1202051506597048,0.4957102003611191,51,16,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.4,200,16,sigmoid,logcosh,4.06,200,1,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
10,0.743505694417872,0.46153845771765095,0.6734943304661913,0.5462345088289623,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.2,200,32,sigmoid,binary_crossentropy,6.039999999999999,200,1,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.6899079176095816,0.6923076933265752,0.6933614380934673,0.407054337634713,51,16,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.2,200,32,sigmoid,binary_crossentropy,4.06,200,4,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.6926782355349288,0.6923076953643408,0.6934579065916536,0.628217349516084,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.0,200,32,sigmoid,binary_crossentropy,8.02,200,4,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.6956453048265897,0.3076923079470284,0.6938634585834209,0.5757864633836101,51,16,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.1,200,32,sigmoid,binary_crossentropy,6.039999999999999,200,4,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.12047543809709386,0.30769230310733503,0.1201756890042835,0.45376549108580705,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.4,200,16,sigmoid,logcosh,8.02,200,4,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.6925507768606528,0.692307696892665,0.6936987017994273,0.5214489996149155,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.1,200,16,sigmoid,binary_crossentropy,8.02,200,1,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.12082808598493919,0.307692309984794,0.120169507515385,0.3927550048374698,51,32,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.0,200,32,sigmoid,logcosh,6.039999999999999,200,2,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.690005984571245,0.692307696892665,0.6931825826233972,0.6282173504252111,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.0,200,32,sigmoid,binary_crossentropy,0.1,200,4,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
10,0.12003129536015356,0.692307696892665,0.12012937667826679,0.5567206867088922,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.30000000000000004,200,16,sigmoid,logcosh,2.08,200,2,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
8,0.6924592653910319,0.6923076953643408,0.6933215429830597,0.41182078237869946,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,4,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
10,0.11911105192624606,0.692307696892665,0.12019207994777663,0.5195424210979782,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,8,sigmoid,logcosh,8.02,200,1,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
8,0.6935015580593011,0.307692309984794,0.6932160907182612,0.46520495744292456,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,8,sigmoid,binary_crossentropy,2.08,200,2,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.12048939761952457,0.307692309984794,0.12025369289690704,0.5776930411334715,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.1,200,32,sigmoid,logcosh,8.02,200,2,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.11947661128818479,0.6923076933265752,0.12020779112700171,0.6015252623248941,51,16,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.0,200,8,sigmoid,logcosh,4.06,200,4,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.12003407009646423,0.6923076933265752,0.12013123260439863,0.39370829378342603,51,16,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.2,200,8,sigmoid,logcosh,2.08,200,1,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
9,0.6963107341375107,0.30769230310733503,0.6932526872883079,0.3717826502850444,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.0,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,4,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
11,0.6926400956944523,0.6923076953643408,0.6931792655027516,0.46711153536324734,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,8.02,200,4,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
6,0.12173839715810922,0.3076923079470284,0.12031610396728842,0.5853193519340457,51,16,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.0,200,8,sigmoid,logcosh,8.02,200,4,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.11970094425810708,0.692307696892665,0.1201779142561927,0.4461391807397964,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.4,200,32,sigmoid,logcosh,4.06,200,2,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
10,0.694988989422464,0.307692309984794,0.6933551945495424,0.42707340315595144,51,32,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.1,200,16,sigmoid,binary_crossentropy,8.02,200,1,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
6,0.12001977007613222,0.6923076953643408,0.1201600861745408,0.5138226879336245,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.0,200,32,sigmoid,logcosh,4.06,200,2,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.6884145222158513,0.692307696892665,0.6932253769969122,0.6282173499138272,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,32,sigmoid,binary_crossentropy,0.1,200,2,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
11,0.6930973040751922,0.6923076953643408,0.6932788704893951,0.41086749341853807,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.2,200,32,sigmoid,binary_crossentropy,2.08,200,4,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
10,0.1205478265372097,0.3076923079470284,0.12018901356864362,0.5967588181491121,51,16,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,32,sigmoid,logcosh,4.06,200,1,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.12053374544932292,0.307692309984794,0.12020060270882653,0.44613918011477155,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.1,200,16,sigmoid,logcosh,8.02,200,1,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
18,0.9081041308549734,0.4700854711043529,0.5271158085992157,0.7435653003428071,51,16,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,16,sigmoid,binary_crossentropy,0.1,200,4,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.6929319658849993,0.6923076953643408,0.6934491836308752,0.4089609152141131,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.1,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,4,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.1199325231405405,0.6923076953643408,0.12011398744367212,0.6196377498973995,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,logcosh,0.1,200,4,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.13347105344391277,0.6923076953643408,0.2157655260583352,0.6005719730806305,51,32,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.4,200,32,sigmoid,logcosh,6.039999999999999,200,4,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.6888376525324634,0.6923076953643408,0.6932281750628105,0.6282173496013147,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,0.1,200,1,2,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
8,0.12033195303291337,0.30769230310733503,0.1201450286647953,0.37178265017140355,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.0,200,16,sigmoid,logcosh,8.02,200,1,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.6926114350302607,0.6923076953643408,0.6931735007847003,0.6282173504252111,51,32,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.0,200,8,sigmoid,binary_crossentropy,0.1,200,4,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.11983485800078791,0.7008547018735837,0.12037937266412976,0.5204957102286009,51,16,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,logcosh,8.02,200,1,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
7,0.1194385011226703,0.6923076953643408,0.12026118217932825,0.3851286941647416,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.1,200,8,sigmoid,logcosh,8.02,200,1,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
10,0.691092348506308,0.692307696892665,0.693281298654209,0.4242135370425433,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,binary_crossentropy,8.02,200,1,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
10,0.11979550677232254,0.6923076933265752,0.12014883270822785,0.5776930410766511,51,16,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.2,200,16,sigmoid,logcosh,4.06,200,4,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
6,0.6964872606799134,0.30769230310733503,0.6931772253647432,0.371782649972532,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.4,200,32,sigmoid,binary_crossentropy,0.1,200,1,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
7,0.12080005148791859,0.3076923079470284,0.12026357959717995,0.4118207817252644,51,16,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.30000000000000004,200,8,sigmoid,logcosh,8.02,200,2,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
8,0.1201790580764795,0.3076923079470284,0.12014910014784824,0.37178265017140355,51,16,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.2,200,16,sigmoid,logcosh,4.06,200,2,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
6,0.12071175866911554,0.30769230310733503,0.12015770215210855,0.4232602475994081,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.1,200,16,sigmoid,logcosh,6.039999999999999,200,4,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
9,0.6943757258928739,0.3076923079470284,0.6938192461421083,0.42326024794033074,51,16,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.2,200,16,sigmoid,binary_crossentropy,8.02,200,2,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.12037258907261057,0.307692309984794,0.12015818677366746,0.39180171606197484,51,32,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.4,200,32,sigmoid,logcosh,2.08,200,2,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.6887196730344723,0.692307696892665,0.6932126600703702,0.628217350027468,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.30000000000000004,200,16,sigmoid,binary_crossentropy,0.1,200,2,2,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
6,0.1200572033213754,0.692307696892665,0.12011730660275122,0.628217350027468,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,8,sigmoid,logcosh,4.06,200,4,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
6,0.12002546983396906,0.6923076933265752,0.12019440707874025,0.597712106796761,51,16,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.0,200,8,sigmoid,logcosh,4.06,200,1,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.12032665350498298,0.307692309984794,0.12017433890083838,0.3803622495059858,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.4,200,8,sigmoid,logcosh,4.06,200,1,2,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
6,0.12125969538067141,0.307692309984794,0.12012581964750535,0.371782649972532,51,32,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.4,200,16,sigmoid,logcosh,0.1,200,2,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.13347105344391277,0.6923076953643408,0.21629377172547823,0.6272640607832044,51,32,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.4,200,8,sigmoid,logcosh,8.02,200,4,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,4
10,0.6913544143367018,0.692307696892665,0.6933212031968101,0.628217350538852,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.0,200,8,sigmoid,binary_crossentropy,4.06,200,4,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.12037160304876474,0.45299146318028116,0.12001859735487982,0.541468064369078,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,logcosh,2.08,200,1,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
10,0.1202699133218863,0.307692309984794,0.12013435331097777,0.3717826498873013,51,32,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.2,200,32,sigmoid,logcosh,2.08,200,2,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
8,0.7051855366454165,0.49572649674537855,0.6906224771041434,0.44327931371726115,51,16,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.1,200,8,sigmoid,binary_crossentropy,4.06,200,1,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
7,0.12006720868695496,0.692307696892665,0.12018145376495001,0.48999046767973925,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.30000000000000004,200,8,sigmoid,logcosh,6.039999999999999,200,2,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,4
6,0.6917064592369602,0.692307696892665,0.6932918318574831,0.6062917069552397,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.4,200,16,sigmoid,binary_crossentropy,2.08,200,1,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,4
13,0.7867217344096583,0.512820516131882,0.640801912949583,0.6272640605559227,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,8.02,200,1,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
6,0.12066836171170585,0.30769230310733503,0.12014824319613104,0.4556720684663356,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.1,200,32,sigmoid,logcosh,6.039999999999999,200,4,2,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.11951655601589088,0.6923076933265752,0.1202689565015021,0.5881792184736072,51,16,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.0,200,32,sigmoid,logcosh,6.039999999999999,200,1,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.12083099394017814,0.30769230310733503,0.1201024377368767,0.3727359387338218,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.4,200,32,sigmoid,logcosh,4.06,200,4,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.1191261070024254,0.692307696892665,0.12014176398231599,0.6282173504252111,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.30000000000000004,200,8,sigmoid,logcosh,0.1,200,2,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.12161849649288715,0.307692309984794,0.12014536355738417,0.3717826500151473,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,logcosh,0.1,200,2,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
8,0.6918974202922267,0.6923076953643408,0.6930764157847067,0.562440418992529,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.4,200,32,sigmoid,binary_crossentropy,2.08,200,2,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
14,0.6910181957432348,0.6923076933265752,0.6934267177368142,0.5138226883029574,51,16,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.0,200,8,sigmoid,binary_crossentropy,4.06,200,2,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.12024548866300501,0.307692309984794,0.120151133616557,0.4146806480659543,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.2,200,32,sigmoid,logcosh,2.08,200,1,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.11934322997545585,0.6923076933265752,0.12012553976420792,0.628217350027468,51,16,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,logcosh,0.1,200,4,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,4
8,0.6939778704928536,0.3076923079470284,0.6933305743083826,0.40991420401801826,51,16,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.0,200,32,sigmoid,binary_crossentropy,2.08,200,4,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,4
6,0.7001265068339486,0.3076923079470284,0.6933151901734228,0.371782650228224,51,16,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.0,200,32,sigmoid,binary_crossentropy,0.1,200,4,2,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
6,0.6969544668482919,0.307692309984794,0.6932165488046732,0.371782650483916,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.0,200,16,sigmoid,binary_crossentropy,0.1,200,1,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.6929961825028444,0.6923076953643408,0.6934477258455878,0.369876072790875,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,4,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,4
6,0.1189642599505237,0.6923076953643408,0.12012955169943654,0.6282173494024431,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.1,200,32,sigmoid,logcosh,0.1,200,2,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
8,0.692244671858274,0.6923076953643408,0.6933278871559893,0.6081982836255128,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.4,200,32,sigmoid,binary_crossentropy,2.08,200,1,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
6,0.12015923450135776,0.30769230310733503,0.12013533725638521,0.44518589126825103,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.2,200,32,sigmoid,logcosh,2.08,200,1,2,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
6,0.12016330156316105,0.3076923079470284,0.12013249268295426,0.5014299333550114,51,16,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.30000000000000004,200,16,sigmoid,logcosh,2.08,200,1,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
6,0.1202737169388013,0.30769230310733503,0.1201498573583802,0.38512869405110073,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.4,200,8,sigmoid,logcosh,4.06,200,1,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.12124368083527964,0.307692309984794,0.12012451598766989,0.3717826502850444,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.30000000000000004,200,8,sigmoid,logcosh,0.1,200,2,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.11765689039841676,0.5726495695929242,0.11959399933526355,0.5328884647503935,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,32,sigmoid,logcosh,6.039999999999999,200,1,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
10,0.6944869242162786,0.30769230310733503,0.6933505486260151,0.37559580540122933,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,32,sigmoid,binary_crossentropy,8.02,200,2,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
6,0.691847612715175,0.6923076953643408,0.6935402252085443,0.41086749259464167,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,1,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,4
10,0.12052495733030841,0.30769230310733503,0.12012405782312979,0.371782650483916,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.30000000000000004,200,16,sigmoid,logcosh,2.08,200,2,1,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
6,0.11956714634966646,0.692307696892665,0.12016182468122705,0.530028598835857,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.4,200,16,sigmoid,logcosh,2.08,200,4,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
6,0.11991973195829962,0.6923076953643408,0.12018168595458804,0.40514775931664715,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,logcosh,6.039999999999999,200,1,4,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,2
7,0.6913961905699509,0.6923076953643408,0.6934804929450538,0.4985700670143215,51,32,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.30000000000000004,200,32,sigmoid,binary_crossentropy,8.02,200,2,2,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
6,0.11970257014036179,0.692307696892665,0.12012822064504496,0.6282173499138272,51,64,0.7959028831562974,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.1,200,8,sigmoid,logcosh,2.08,200,1,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
11,0.12018977914355759,0.307692309984794,0.12014242119597071,0.5281220211144058,51,32,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.4,200,8,sigmoid,logcosh,2.08,200,2,2,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,4
6,0.6936396767950466,0.30769230310733503,0.6933471412745058,0.373689228176957,51,64,0.7959028831562974,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,4,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,8
6,0.684973240408123,0.6923076953643408,0.6934342031483427,0.628217350027468,51,32,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.30000000000000004,200,32,sigmoid,binary_crossentropy,0.1,200,1,4,<class 'keras.optimizers.Adam'>,1.344871794871795,2,8
6,0.12179207629882373,0.30769230310733503,0.12014866736073854,0.3717826500861729,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.0,200,16,sigmoid,logcosh,0.1,200,1,2,<class 'keras.optimizers.Adam'>,1.344871794871795,2,2
7,0.6934792343367878,0.3076923079470284,0.6935524438198006,0.5729265968156384,51,16,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,binary_crossentropy,4.06,200,2,2,<class 'keras.optimizers.Adam'>,1.344871794871795,2,4
6,0.12052381993868412,0.30769230310733503,0.1201172370403238,0.5919923738312789,51,64,0.7959028831562974,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,16,sigmoid,logcosh,2.08,200,2,1,<class 'keras.optimizers.Nadam'>,1.344871794871795,2,4
