round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
8,0.6370254072368654,0.743589744099185,0.5625241994857788,0.766444232659299,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.2,200,40,sigmoid,binary_crossentropy,8.02,14000,2,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
6,0.6922561256294577,0.6581196621951894,0.6933334030004997,0.4089609151857029,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,4.06,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
9,0.6938254237174988,0.34188034200770223,0.713493414784296,0.49094375604328594,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.30000000000000004,200,20,sigmoid,binary_crossentropy,8.02,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
6,0.6937383718979664,0.34188034200770223,0.6933149066394119,0.6120114394945685,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,4,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
15,0.0858744628663756,0.743589744099185,0.08169152330539702,0.7702573881022015,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.0,200,80,sigmoid,logcosh,0.1,14000,1,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
9,0.6750096857038319,0.6666666666666666,0.6889896071218558,0.6463298381681779,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,binary_crossentropy,2.08,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
16,0.08692659323032086,0.7350427352974558,0.08001841461238006,0.7855100097033498,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.0,200,80,sigmoid,logcosh,0.1,14000,2,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
9,0.09082670911000325,0.752136755702842,0.08031451996873969,0.7597712109609372,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.0,200,80,sigmoid,logcosh,2.08,14000,2,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
7,0.09515533908310099,0.7521367526461935,0.08903200907350382,0.7387988562238456,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,40,sigmoid,logcosh,8.02,14000,1,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
8,0.9741586018831302,0.6837606840154045,0.36182534458866794,0.8446139173921343,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,1,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,20
7,0.6954527624651917,0.3418803431539454,0.7294307253949408,0.6329837938339171,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,8.02,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
7,0.692417937466222,0.6581196586290995,0.6932885488859236,0.47950428991345023,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.0,200,20,sigmoid,binary_crossentropy,8.02,14000,2,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
7,0.7439115730106322,0.7008547049302322,0.3620414200626861,0.8455672062386548,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,2.08,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
8,0.08631615614534444,0.6837606888550979,0.09128114024978007,0.7492850331378279,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.2,200,160,sigmoid,logcosh,4.06,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
6,0.2854797570114462,0.3418803431539454,0.2174523449489568,0.3670162059814164,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.1,200,160,sigmoid,logcosh,6.039999999999999,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
6,5.510459961035313,0.6581196586290995,8.01514888377958,0.6234509058516859,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,160,sigmoid,binary_crossentropy,8.02,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
7,0.11394997399586898,0.6837606883456564,0.046494155365785494,0.8703527172709556,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.1,200,80,sigmoid,logcosh,4.06,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
18,0.9365443439565153,0.700854701618863,0.44128485698718134,0.8369876075290974,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.0,200,40,sigmoid,binary_crossentropy,8.02,14000,2,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,10
10,0.12462604618989505,0.692307692562413,0.04552593674897807,0.8827454720484403,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,logcosh,6.039999999999999,14000,2,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,20
6,0.692851561256963,0.6581196586290995,0.6935070791735436,0.45471877990391735,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,binary_crossentropy,8.02,14000,1,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
10,0.6901560028394064,0.7179487215148078,0.423933484732707,0.8026692091680004,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.1,200,80,sigmoid,binary_crossentropy,4.06,14000,2,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
6,0.6926223396236061,0.6581196586290995,0.6936200292935476,0.4394661583595894,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,20,sigmoid,binary_crossentropy,8.02,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,10
7,0.6945733713288592,0.34188034200770223,0.6935397260409519,0.36796949477111646,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,80,sigmoid,binary_crossentropy,4.06,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
6,0.6919917596711053,0.6581196621951894,0.693456663189898,0.4232602475994081,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.4,200,160,sigmoid,binary_crossentropy,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
14,0.5496193297907838,0.7179487225336906,0.42516354967913705,0.8122020974059236,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.30000000000000004,200,20,sigmoid,binary_crossentropy,0.1,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
10,0.11892017951378456,0.658119659138541,0.032103423801920175,0.90371782650143,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.2,200,40,sigmoid,logcosh,4.06,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
6,0.6923123297528324,0.6581196621951894,0.693412387336971,0.592945662365287,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,160,sigmoid,binary_crossentropy,4.06,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
14,0.08532269821207747,0.7179487184581593,0.0874175306327918,0.7330791231447226,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,160,sigmoid,logcosh,0.1,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
9,0.6663855069722885,0.7179487220242492,0.4262196605153261,0.820781697138249,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.1,200,160,sigmoid,binary_crossentropy,4.06,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
6,0.14830116545542693,0.6581196586290995,0.21689045145127522,0.6320305054703704,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.0,200,20,sigmoid,logcosh,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
7,0.12026567903594074,0.34188034200770223,0.1201355356733724,0.382268827483129,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,80,sigmoid,logcosh,2.08,14000,4,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
17,0.08086871661436863,0.7692307722874177,0.08674582515845876,0.7473784554447869,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.1,200,40,sigmoid,logcosh,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
6,0.11974779153481507,0.6581196586290995,0.12013593805444252,0.6062917065006762,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,80,sigmoid,logcosh,4.06,14000,4,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
10,0.6920794839532967,0.6581196621951894,0.6933690194179036,0.5443279310222804,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,binary_crossentropy,4.06,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
6,5.510459961035313,0.6581196586290995,8.059047850798834,0.63203050541355,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.0,200,40,sigmoid,binary_crossentropy,8.02,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
6,0.12058932366024734,0.34188034200770223,0.12023841082566801,0.502383222343583,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.4,200,80,sigmoid,logcosh,4.06,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
9,0.12022439040179946,0.34188034200770223,0.12017706340557058,0.5538608198568182,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.2,200,20,sigmoid,logcosh,2.08,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
15,0.6932852410862589,0.34188034200770223,0.69356374461044,0.5243088656004777,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.30000000000000004,200,40,sigmoid,binary_crossentropy,2.08,14000,4,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
8,0.6893777455020155,0.675213675468396,0.44835979127111153,0.7807435649593634,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.0,200,160,sigmoid,binary_crossentropy,2.08,14000,1,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
6,0.14830116545542693,0.6581196586290995,0.21576666672872974,0.633937083106591,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,160,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
9,0.6927788670246418,0.6581196586290995,0.693765828504917,0.3727359392167956,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.4,200,80,sigmoid,binary_crossentropy,8.02,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
20,0.5735593208899865,0.6837606847795665,0.5401699596978689,0.7559580553475735,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.2,200,20,sigmoid,binary_crossentropy,0.1,14000,1,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
7,0.8040469222598605,0.6410256420445238,0.6794550676250367,0.6291706388739885,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.1,200,160,sigmoid,binary_crossentropy,8.02,14000,2,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
6,0.12039190670873365,0.3418803431539454,0.12017218947581045,0.371782650483916,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,logcosh,4.06,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
8,0.9097694958377088,0.7008547054396735,0.34779355489605374,0.8522402286756823,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.0,200,160,sigmoid,binary_crossentropy,8.02,14000,2,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
18,0.08867389485876784,0.7094017096564301,0.09119875080620708,0.7330791223492363,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.30000000000000004,200,20,sigmoid,logcosh,0.1,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
6,0.11929278960849485,0.6581196621951894,0.12012789159075661,0.6320305050158069,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.2,200,20,sigmoid,logcosh,0.1,14000,4,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,10
10,0.6956841120353112,0.34188034200770223,0.6936220744885753,0.4709246904084067,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.0,200,40,sigmoid,binary_crossentropy,4.06,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
6,0.1203194536969193,0.34188034200770223,0.1202310705761664,0.4804575787315605,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.2,200,20,sigmoid,logcosh,4.06,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
7,0.10208661306617606,0.6923076933265752,0.07468826475032064,0.7721639657952424,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.0,200,160,sigmoid,logcosh,6.039999999999999,14000,1,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
7,0.6922557781904172,0.6581196621951894,0.8819737744626827,0.5538608198852285,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,2.08,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
10,0.0891609623009323,0.7435897471558335,0.09563060100585422,0.7359389894001818,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.4,200,80,sigmoid,logcosh,6.039999999999999,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
12,0.6138676873639098,0.7350427355521765,0.5765037851690451,0.7349857006673022,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.1,200,80,sigmoid,binary_crossentropy,6.039999999999999,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
6,1.0420570404101641,0.692307696892665,0.18003508610539032,0.9380362244647837,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.2,200,20,sigmoid,binary_crossentropy,4.06,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
16,0.5803595475661449,0.7094017129677993,0.5347451457986386,0.7597712104495533,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,160,sigmoid,binary_crossentropy,0.1,14000,4,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
6,0.6928406408709339,0.6581196586290995,0.6934331818008787,0.39180171609038505,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,binary_crossentropy,8.02,14000,4,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
6,0.11984561460140424,0.6581196586290995,0.12025961599484072,0.5052430886700678,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,80,sigmoid,logcosh,6.039999999999999,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
7,0.1210305961406129,0.34188034200770223,0.12022435574928161,0.5872259294708305,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.2,200,160,sigmoid,logcosh,4.06,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
7,0.7296161091225779,0.6837606873267736,0.5312666611175973,0.7778836985334427,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.2,200,20,sigmoid,binary_crossentropy,4.06,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
6,0.11986939016825114,0.6581196586290995,0.12013980129057163,0.6320305053567296,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.0,200,20,sigmoid,logcosh,2.08,14000,4,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
6,0.12005312613442413,0.6581196586290995,0.1202090497637386,0.3813155386081983,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.0,200,80,sigmoid,logcosh,6.039999999999999,14000,2,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
12,0.9289328501774714,0.675213676232558,0.25003055274997926,0.9132507150234553,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.2,200,80,sigmoid,binary_crossentropy,8.02,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,20
10,0.5816594367353325,0.726495727005168,0.5214021778652166,0.7702573880169707,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,40,sigmoid,binary_crossentropy,0.1,14000,4,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
10,0.693817539092822,0.6923076928171337,0.47128980422838174,0.8379408961483362,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,8.02,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
6,0.14830116545542693,0.6581196586290995,0.21689045145127522,0.63203050541355,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.1,200,40,sigmoid,logcosh,6.039999999999999,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
8,0.09766547948631465,0.7264957300618163,0.07760516760091309,0.7769304092891791,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.4,200,40,sigmoid,logcosh,4.06,14000,2,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
11,0.6680804969918015,0.692307692562413,0.3921619051405086,0.8217349863825126,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.0,200,160,sigmoid,binary_crossentropy,2.08,14000,1,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
14,0.5510213986421243,0.743589744099185,0.4951134286572299,0.7797902766242268,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,80,sigmoid,binary_crossentropy,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
7,0.6933975077082968,0.3418803431539454,0.6934677994853548,0.5338417535969141,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.4,200,20,sigmoid,binary_crossentropy,2.08,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
7,0.09988956853874728,0.7094017104205922,0.07462327779262719,0.774070543431463,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,logcosh,4.06,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
9,0.6926804893037193,0.6581196586290995,0.6933680933015022,0.5252621546032544,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.1,200,40,sigmoid,binary_crossentropy,2.08,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
14,0.640041869929713,0.7264957300618163,0.4857720586660365,0.7750238329030084,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.0,200,20,sigmoid,binary_crossentropy,4.06,14000,2,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
18,0.5390852995407887,0.7264957315901406,0.5021046358023062,0.7759771213517858,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,40,sigmoid,binary_crossentropy,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
12,0.6040714286331438,0.6923076933265752,0.5487532687539481,0.7407054339168865,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.2,200,40,sigmoid,binary_crossentropy,4.06,14000,2,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
6,0.14830116545542693,0.6581196586290995,0.21689045145127522,0.6320305054703704,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.1,200,40,sigmoid,logcosh,4.06,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
20,0.08227797272877815,0.760683764759292,0.08657799751361969,0.7368922782467023,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,logcosh,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
6,0.2854797570114462,0.3418803431539454,0.21689045186322342,0.3679694947000909,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.0,200,160,sigmoid,logcosh,8.02,14000,4,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,10
20,0.5663631971065815,0.7179487184581593,0.3791587957038098,0.8207816969677877,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.0,200,80,sigmoid,binary_crossentropy,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
15,0.08303685053291483,0.726495727005168,0.08383533689552994,0.7654909438695989,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.0,200,80,sigmoid,logcosh,0.1,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
15,0.5864396569056388,0.7094017099111508,0.45930805361986843,0.7836034318966679,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.0,200,80,sigmoid,binary_crossentropy,2.08,14000,1,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
6,0.2854797519170321,0.34188034200770223,0.2166199181992401,0.3679694949841931,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,40,sigmoid,logcosh,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
14,0.08678225905467303,0.7435897438444643,0.07437310251695867,0.7931363207027955,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.0,200,40,sigmoid,logcosh,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
6,0.11953809309718955,0.6581196586290995,0.12029633417484076,0.44137273595319465,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,160,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
6,0.12007560377192293,0.6581196586290995,0.1201694051533568,0.4709246901882274,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.4,200,40,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
6,0.120092938025283,0.6581196621951894,0.12012045865290727,0.5605338424358968,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,logcosh,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
6,0.6956909849093511,0.34188034200770223,0.6934916537301216,0.5023832221447114,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.4,200,20,sigmoid,binary_crossentropy,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
6,0.6917511652677487,0.6581196621951894,0.6934691891429309,0.5452812205506462,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.30000000000000004,200,40,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
6,0.6923171098415668,0.6581196586290995,0.6932589863458057,0.6320305052714988,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.30000000000000004,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,4,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
6,0.14830116545542693,0.6581196586290995,0.2160938015656885,0.6329837943168909,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,logcosh,6.039999999999999,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
18,0.08588960346503136,0.7606837611932021,0.08491675687813555,0.7750238323348039,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,logcosh,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
6,0.12000686592525905,0.6581196586290995,0.12017660882782095,0.48331744520009645,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,logcosh,2.08,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
16,0.5482371189655402,0.7008547054396735,0.5396166138130785,0.7569113443077349,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,binary_crossentropy,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
15,0.5575491943929949,0.726495727005168,0.5239994294082017,0.7645376549378478,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.2,200,80,sigmoid,binary_crossentropy,0.1,14000,1,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,10
11,0.6943659293345916,0.3418803431539454,0.6931994099407905,0.36796949478532154,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.4,200,80,sigmoid,binary_crossentropy,2.08,14000,2,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
8,0.1483011692762375,0.6581196621951894,0.14482903426550364,0.7235462345658766,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,160,sigmoid,logcosh,8.02,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
