round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
6,0.1201698661614687,0.44444444469916516,0.12021090451084625,0.6444232597932915,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.4,200,40,sigmoid,logcosh,6.039999999999999,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
9,0.6926211872671404,0.5555555606499697,0.69351378330398,0.44041944696462304,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,40,sigmoid,binary_crossentropy,8.02,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
14,0.0868779378823745,0.752136753155635,0.09923073865324117,0.7025738800560667,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,logcosh,4.06,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
8,0.08544586758073579,0.7435897446086264,0.09666135240243207,0.6959008581872437,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,logcosh,0.1,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.24098939595059451,0.4444444454633273,0.21689045437752802,0.35653002861287053,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.2,200,160,sigmoid,logcosh,6.039999999999999,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.19279151467176583,0.5555555558102763,0.21689046417905444,0.643469971571796,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.30000000000000004,200,40,sigmoid,logcosh,8.02,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.6935405680257031,0.44444444469916516,0.6932650713606945,0.38131553843773697,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,80,sigmoid,binary_crossentropy,6.039999999999999,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.24098939595059451,0.4444444454633273,0.21689045483209157,0.35653002861287053,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.0,200,20,sigmoid,logcosh,8.02,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
7,0.08971413511496323,0.7264957267504472,0.07227986916771835,0.8141086749853238,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,logcosh,8.02,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
7,0.6178404760156941,0.6923076974021064,0.4307009055571288,0.8026692094521027,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.0,200,40,sigmoid,binary_crossentropy,0.1,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.11993796282853836,0.5555555558102763,0.12034096660445825,0.5386081984545414,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,logcosh,6.039999999999999,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,8.856880978641348,0.44444444469916516,8.066512730601177,0.35748331747359613,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.4,200,80,sigmoid,binary_crossentropy,8.02,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
8,0.08804594228665034,0.7606837637404091,0.09879864050560161,0.7063870349307647,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.0,200,160,sigmoid,logcosh,4.06,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,7.16359802800366,0.5555555558102763,8.059047740794455,0.6434699714297448,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,binary_crossentropy,8.02,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
11,0.0798167504179172,0.7777777787966605,0.08705780584120092,0.7473784557288891,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.0,200,160,sigmoid,logcosh,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.24098939595059451,0.4444444454633273,0.2168904543491178,0.35653002868389605,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.1,200,80,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.1199302962447843,0.5555555606499697,0.12013911172477715,0.6434699714581551,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,160,sigmoid,logcosh,4.06,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.24098939582323417,0.44444444469916516,0.21689045652249975,0.3565300284282041,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.2,200,80,sigmoid,logcosh,6.039999999999999,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
9,0.09267369594074722,0.743589744099185,0.09542708625898007,0.7121067683650154,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.2,200,160,sigmoid,logcosh,0.1,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,7.16359802800366,0.5555555558102763,8.059047737157947,0.6434699714297448,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.0,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
10,0.6911543159403353,0.5555555558102763,0.6937492997221315,0.6291706389308089,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.4,200,80,sigmoid,binary_crossentropy,2.08,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
13,0.6631750097641578,0.7094017129677993,0.33027232673420465,0.8541468067664664,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.1,200,80,sigmoid,binary_crossentropy,0.1,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
14,0.24098939595059451,0.4444444454633273,0.21570462067997717,0.3584366063059115,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,40,sigmoid,logcosh,8.02,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
8,0.0849018650304558,0.6837606868173323,0.08831749357162372,0.7368922790421885,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,logcosh,2.08,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,8.856880978641348,0.44444444469916516,7.971191949453436,0.35653002854184496,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,80,sigmoid,binary_crossentropy,6.039999999999999,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.24098939595059451,0.4444444454633273,0.21689045412183602,0.35653002868389605,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,160,sigmoid,logcosh,6.039999999999999,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.6927376618752112,0.5555555606499697,0.6936882778618652,0.45185891339276607,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,6.039999999999999,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.12014279852056095,0.4444444454633273,0.12011353606207241,0.35938989515243197,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.2,200,20,sigmoid,logcosh,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
10,0.0854976640170456,0.7692307697402107,0.1009215098105236,0.7521448999614916,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.2,200,40,sigmoid,logcosh,6.039999999999999,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
11,0.10852573035109757,0.7094017096564301,0.0379068183315806,0.8989513823256479,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,logcosh,2.08,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.6933134712724605,0.44444444469916516,0.6933409014807302,0.4432793142002349,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.4,200,160,sigmoid,binary_crossentropy,2.08,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
9,0.12011902238059248,0.4444444454633273,0.12018851214243868,0.4938036225118219,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.2,200,80,sigmoid,logcosh,8.02,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
10,0.5609892815606207,0.726495729552375,0.5833623073462422,0.7225929453216131,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.2,200,160,sigmoid,binary_crossentropy,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.24098939595059451,0.4444444454633273,0.21689045522983466,0.3565300286270756,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.30000000000000004,200,160,sigmoid,logcosh,4.06,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
13,0.09019638177676079,0.7435897476652749,0.0528396526484744,0.8665395613734898,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.4,200,20,sigmoid,logcosh,6.039999999999999,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
9,0.7616455177975516,0.6410256412803618,0.45434136744109194,0.7912297427824728,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.2,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
13,0.08489340632899195,0.7350427355521765,0.09599040020381529,0.7130600573109717,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.4,200,20,sigmoid,logcosh,0.1,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.19279151543592796,0.5555555606499697,0.2168904647472589,0.6434699711456426,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.2,200,160,sigmoid,logcosh,2.08,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
13,0.08218762902622549,0.769230770249652,0.09038365117360343,0.7597712107336555,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,40,sigmoid,logcosh,2.08,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
10,0.08444210275625572,0.7264957275146093,0.08552997513852652,0.7435653003996275,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,logcosh,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.12010329153038497,0.5555555606499697,0.12016702343215252,0.5252621550009976,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.0,200,80,sigmoid,logcosh,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.12035198993662484,0.4444444454633273,0.1203179434581071,0.4680648236699736,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,160,sigmoid,logcosh,8.02,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
8,0.08789603533143671,0.7606837637404091,0.07699303120886064,0.7693040985170152,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,logcosh,0.1,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.11997981159350811,0.5555555558102763,0.12025498117971012,0.41563393713975655,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.30000000000000004,200,40,sigmoid,logcosh,6.039999999999999,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.11993036017968105,0.5555555558102763,0.12033943958346109,0.5748331745370896,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.30000000000000004,200,40,sigmoid,logcosh,6.039999999999999,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
10,0.08872838503020442,0.7179487210053664,0.0891823404325657,0.747378455331146,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.1,200,40,sigmoid,logcosh,2.08,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,8.856880815620096,0.4444444454633273,7.971191942634983,0.3565300285986654,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.1,200,160,sigmoid,binary_crossentropy,8.02,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
14,0.09253482991813594,0.7264957290429336,0.06755713632665894,0.8150619644568692,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.4,200,20,sigmoid,logcosh,6.039999999999999,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.12015631457424572,0.4444444454633273,0.12017899946273225,0.35653002882594714,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,logcosh,6.039999999999999,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.12013314772620161,0.4444444454633273,0.12020528133251873,0.3946615824736903,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.0,200,80,sigmoid,logcosh,4.06,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
10,0.7705904316698384,0.6324786326059928,0.22287958701300098,0.9199237370059192,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.0,200,20,sigmoid,binary_crossentropy,0.1,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.6939009820294176,0.4444444454633273,0.6933483318332494,0.392755004993726,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.4,200,20,sigmoid,binary_crossentropy,8.02,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.24098939595059451,0.4444444454633273,0.21689045429229736,0.35653002882594714,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.0,200,20,sigmoid,logcosh,2.08,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,7.16359802800366,0.5555555558102763,8.059047709884135,0.6434699716286164,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.19279151467176583,0.5555555558102763,0.2168904650029509,0.6434699716286164,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.0,200,40,sigmoid,logcosh,8.02,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
7,0.09263669374661568,0.7264957275146093,0.09859691230709833,0.6787416588362338,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.4,200,160,sigmoid,logcosh,0.1,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.12014675796286672,0.4444444454633273,0.1201653036264946,0.5147759772062983,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.0,200,20,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.24098939595059451,0.4444444454633273,0.21738875185710346,0.47473784568084776,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.4,200,20,sigmoid,logcosh,6.039999999999999,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.12028535226216683,0.44444444469916516,0.1202079111885979,0.40038131536814686,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.30000000000000004,200,20,sigmoid,logcosh,4.06,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
8,0.08966869325974049,0.6837606840154045,0.09535565843061677,0.7102001908282306,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.4,200,160,sigmoid,logcosh,0.1,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,8.856880815620096,0.4444444454633273,7.971191929907203,0.35653002860576793,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.1,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
7,0.08937379093761118,0.7777777787966605,0.10320712400119116,0.7168732126970536,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.1,200,160,sigmoid,logcosh,4.06,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,8.856880978641348,0.44444444469916516,7.971191918543115,0.3565300289395881,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.0,200,80,sigmoid,binary_crossentropy,8.02,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
15,0.5377620835589547,0.7179487210053664,0.5517713070143053,0.7235462351909016,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.30000000000000004,200,160,sigmoid,binary_crossentropy,0.1,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
9,0.08867611392186238,0.7350427380993835,0.08499140634038996,0.7645376547957967,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,logcosh,4.06,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.12029767628663625,0.44444444469916516,0.12027024174441146,0.4747378453967455,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.2,200,20,sigmoid,logcosh,8.02,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
8,0.6939341843637645,0.4444444454633273,0.693691795047291,0.507149666377314,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.4,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.12014864416968109,0.44444444469916516,0.12016286041136578,0.4451858914671226,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,80,sigmoid,logcosh,4.06,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
9,0.5762589421027746,0.6752136792892065,0.5259377199542079,0.7483317446890505,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.0,200,40,sigmoid,binary_crossentropy,2.08,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.08716290463239719,0.7094017104205922,0.09694314437667112,0.7073403242318487,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.1,200,160,sigmoid,logcosh,0.1,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,7.16359802800366,0.5555555558102763,7.963115649409699,0.6472831269578779,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.30000000000000004,200,160,sigmoid,binary_crossentropy,8.02,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.12009153763453166,0.5555555558102763,0.12022995813842952,0.4766444234307092,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.2,200,20,sigmoid,logcosh,6.039999999999999,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,8.856880978641348,0.44444444469916516,7.899114221476508,0.3717826500151473,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
12,0.08622410715135753,0.7606837611932021,0.09861865320781847,0.7025738800560667,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.30000000000000004,200,40,sigmoid,logcosh,0.1,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
7,0.12015622911544946,0.4444444454633273,0.12026379472647995,0.3651096282244524,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.4,200,20,sigmoid,logcosh,4.06,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
13,0.09935339400146762,0.7179487182034386,0.07350983827226609,0.7864632984362294,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.0,200,40,sigmoid,logcosh,4.06,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
10,0.09573801091084114,0.7094017104205922,0.09106014683146609,0.7082936129931385,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.30000000000000004,200,40,sigmoid,logcosh,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
15,0.10452352795335981,0.6581196632140722,0.06931231481274386,0.7855100102147338,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.4,200,40,sigmoid,logcosh,0.1,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
21,0.5165855252844656,0.7692307722874177,0.5175311902912602,0.7387988557124615,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.30000000000000004,200,160,sigmoid,binary_crossentropy,0.1,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,7.16359802800366,0.5555555558102763,8.059047735339693,0.6434699715149755,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,binary_crossentropy,8.02,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.1202548605381933,0.4444444454633273,0.12028551008641095,0.35653002861287053,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.4,200,80,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.24098939595059451,0.4444444454633273,0.21689045415024624,0.35653002861287053,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.0,200,40,sigmoid,logcosh,6.039999999999999,14000,1,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.12018822458310005,0.44444444469916516,0.12016196648374526,0.35653002854184496,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.2,200,80,sigmoid,logcosh,6.039999999999999,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.12010065727254264,0.5555555558102763,0.12013539652010734,0.6434699715149755,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.0,200,40,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.6930698523154626,0.5555555606499697,0.693402093461403,0.48427073406082205,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.30000000000000004,200,160,sigmoid,binary_crossentropy,4.06,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
14,0.8728674334338588,0.7350427352974558,0.42464559042987876,0.8026692088270778,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.0,200,20,sigmoid,binary_crossentropy,8.02,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.12019814327996,0.4444444454633273,0.12019895608079673,0.6434699714084372,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.30000000000000004,200,20,sigmoid,logcosh,4.06,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
12,0.08934181049848214,0.6923076933265752,0.10061388875440373,0.7025738801128871,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.4,200,20,sigmoid,logcosh,0.1,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
10,0.10534372492733164,0.6923076958737822,0.10947101529833246,0.6873212585117388,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.0,200,160,sigmoid,logcosh,6.039999999999999,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.19279151543592796,0.5555555606499697,0.21689046497454065,0.643469970946771,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.0,200,80,sigmoid,logcosh,8.02,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.12008564957441428,0.5555555606499697,0.1201414152752569,0.5881792183599663,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.2,200,20,sigmoid,logcosh,2.08,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.12007225948011774,0.5555555558102763,0.12029778499962376,0.36034318406997806,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,logcosh,8.02,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,7.163597938341972,0.5555555606499697,8.059047739885328,0.6434699710604119,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.0,200,80,sigmoid,binary_crossentropy,6.039999999999999,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
11,0.08502206441938367,0.7521367526461935,0.09394688495178241,0.7359389896842841,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,80,sigmoid,logcosh,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
12,0.6877347577331413,0.6581196581196581,0.3849273978016056,0.8245948524106901,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.0,200,40,sigmoid,binary_crossentropy,0.1,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
9,0.6932423298175519,0.44444444469916516,0.6940081769563222,0.4623450903067484,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.4,200,40,sigmoid,binary_crossentropy,8.02,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
